"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"16/02/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2022";"1600";"30,3";"";"";"45,0";"";"";"17,1";"";"";"913,3";"";"";"3,0";"29,0";"";"650,70";"0,0"
"17/02/2022";"1700";"26,3";"";"";"54,0";"";"";"16,2";"";"";"912,4";"";"";"3,4";"3,0";"";"1917,10";"0,0"
"17/02/2022";"1800";"24,0";"";"";"72,0";"";"";"18,8";"";"";"911,9";"";"";"5,1";"22,0";"";"214,10";"0,0"
"17/02/2022";"1900";"22,8";"24,2";"22,5";"61,0";"73,0";"56,0";"15,0";"18,9";"14,2";"911,6";"912,0";"911,5";"0,2";"33,0";"8,4";"865,80";"0,0"
"17/02/2022";"2000";"23,7";"24,3";"22,8";"60,0";"64,0";"58,0";"15,4";"16,0";"15,1";"911,0";"911,7";"910,9";"1,5";"94,0";"3,5";"1062,80";"0,0"
"17/02/2022";"2100";"21,5";"23,7";"21,5";"79,0";"79,0";"60,0";"17,8";"17,8";"15,1";"911,8";"911,8";"910,9";"0,6";"85,0";"3,9";"223,30";"0,2"
"17/02/2022";"2200";"20,4";"21,5";"20,4";"85,0";"88,0";"74,0";"17,7";"18,5";"16,4";"912,6";"912,6";"911,8";"2,9";"277,0";"6,7";"9,90";"1,0"
"17/02/2022";"2300";"18,9";"20,4";"18,8";"88,0";"90,0";"85,0";"16,8";"17,7";"16,8";"912,8";"912,8";"912,1";"1,6";"231,0";"8,9";"";"0,0"
"18/02/2022";"0000";"18,8";"19,1";"18,8";"87,0";"89,0";"86,0";"16,7";"17,0";"16,6";"912,7";"912,9";"912,5";"0,7";"246,0";"5,6";"";"0,0"
"18/02/2022";"0100";"18,7";"18,9";"18,7";"87,0";"89,0";"87,0";"16,5";"16,9";"16,5";"913,3";"913,3";"912,7";"0,6";"240,0";"4,7";"";"0,0"
"18/02/2022";"0200";"18,7";"18,8";"18,6";"88,0";"88,0";"87,0";"16,6";"16,6";"16,5";"913,5";"913,6";"913,2";"1,4";"256,0";"3,5";"";"0,0"
"18/02/2022";"0300";"17,9";"18,7";"17,9";"89,0";"91,0";"88,0";"16,1";"16,6";"16,1";"912,9";"913,5";"912,9";"1,1";"243,0";"4,4";"";"0,0"
"18/02/2022";"0400";"17,6";"17,9";"17,5";"90,0";"91,0";"89,0";"16,0";"16,1";"15,9";"912,6";"912,9";"912,5";"2,0";"249,0";"4,8";"";"0,0"
"18/02/2022";"0500";"17,1";"17,6";"17,0";"94,0";"94,0";"90,0";"16,1";"16,2";"15,9";"911,6";"912,6";"911,6";"0,1";"249,0";"4,0";"";"0,0"
"18/02/2022";"0600";"17,1";"17,4";"17,1";"94,0";"94,0";"93,0";"16,1";"16,3";"16,0";"911,2";"911,6";"911,1";"0,5";"260,0";"2,7";"";"0,0"
"18/02/2022";"0700";"17,1";"17,3";"17,0";"94,0";"94,0";"93,0";"16,1";"16,2";"16,0";"911,0";"911,3";"911,0";"1,4";"257,0";"3,5";"";"0,0"
"18/02/2022";"0800";"16,6";"17,1";"16,5";"97,0";"97,0";"94,0";"16,0";"16,0";"15,9";"910,7";"911,0";"910,7";"0,4";"236,0";"3,5";"";"0,0"
"18/02/2022";"0900";"17,1";"17,1";"16,5";"95,0";"97,0";"95,0";"16,3";"16,3";"16,0";"910,8";"910,8";"910,5";"0,6";"255,0";"3,0";"";"0,0"
"18/02/2022";"1000";"17,6";"17,7";"17,1";"93,0";"95,0";"93,0";"16,5";"16,6";"16,3";"911,3";"911,3";"910,8";"0,1";"186,0";"3,2";"130,40";"0,0"
"18/02/2022";"1100";"18,7";"19,2";"17,6";"87,0";"93,0";"86,0";"16,6";"17,3";"16,3";"911,8";"911,8";"911,3";"0,9";"253,0";"3,4";"585,50";"0,0"
"18/02/2022";"1200";"20,0";"20,0";"18,7";"84,0";"89,0";"82,0";"17,3";"17,3";"16,4";"911,9";"912,0";"911,8";"0,7";"223,0";"3,3";"999,50";"0,0"
"18/02/2022";"1300";"21,9";"22,0";"19,8";"73,0";"85,0";"73,0";"16,8";"18,0";"16,6";"912,0";"912,2";"911,9";"1,0";"214,0";"3,2";"2064,30";"0,0"
"18/02/2022";"1400";"22,2";"22,7";"21,9";"72,0";"75,0";"69,0";"16,9";"17,5";"16,3";"911,5";"912,1";"911,5";"0,4";"160,0";"3,1";"1451,90";"0,0"
"18/02/2022";"1500";"22,9";"24,5";"22,2";"68,0";"73,0";"66,0";"16,7";"18,3";"16,5";"911,6";"911,9";"911,5";"0,2";"124,0";"3,1";"1756,70";"0,0"
"18/02/2022";"1600";"23,5";"23,9";"22,7";"62,0";"69,0";"60,0";"15,7";"16,8";"15,2";"911,1";"911,9";"911,1";"1,0";"32,0";"4,4";"1128,80";"0,0"
"18/02/2022";"1700";"24,0";"24,8";"23,2";"57,0";"64,0";"55,0";"15,1";"16,2";"14,5";"910,6";"911,2";"910,6";"2,1";"2,0";"3,9";"1776,60";"0,0"
"18/02/2022";"1800";"24,8";"24,8";"23,7";"57,0";"64,0";"56,0";"15,6";"16,6";"15,1";"909,8";"910,6";"909,8";"1,0";"335,0";"4,6";"1321,90";"0,0"
"18/02/2022";"1900";"24,9";"25,7";"24,4";"55,0";"58,0";"53,0";"15,2";"16,3";"14,7";"909,5";"909,8";"909,4";"0,6";"310,0";"3,7";"1447,60";"0,0"
"18/02/2022";"2000";"26,0";"26,7";"24,4";"53,0";"59,0";"51,0";"15,8";"16,4";"14,7";"909,3";"909,5";"909,1";"0,8";"326,0";"4,7";"1538,20";"0,0"
"18/02/2022";"2100";"21,2";"26,4";"21,1";"76,0";"77,0";"52,0";"16,8";"17,1";"15,4";"909,9";"909,9";"909,3";"4,8";"253,0";"10,6";"534,20";"0,0"
"18/02/2022";"2200";"20,4";"21,2";"20,3";"85,0";"86,0";"76,0";"17,8";"18,0";"16,8";"910,6";"910,7";"909,9";"2,6";"259,0";"9,2";"131,30";"0,0"
"18/02/2022";"2300";"19,4";"20,6";"19,4";"86,0";"86,0";"82,0";"17,0";"17,8";"17,0";"911,3";"911,3";"910,6";"2,7";"254,0";"6,5";"";"0,0"
"19/02/2022";"0000";"18,9";"19,4";"18,9";"85,0";"87,0";"84,0";"16,4";"17,0";"16,3";"912,1";"912,1";"911,3";"2,7";"254,0";"5,5";"";"0,0"
"19/02/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19/02/2022";"0200";"18,5";"18,8";"18,5";"83,0";"83,0";"82,0";"15,6";"15,8";"15,5";"912,9";"912,9";"912,4";"2,7";"248,0";"6,8";"";"0,0"
"19/02/2022";"0300";"18,2";"18,5";"18,2";"85,0";"85,0";"83,0";"15,7";"15,7";"15,5";"912,2";"912,9";"912,2";"2,5";"253,0";"5,6";"";"0,0"
"19/02/2022";"0400";"17,6";"18,2";"17,6";"89,0";"89,0";"85,0";"15,7";"15,8";"15,7";"912,1";"912,3";"912,1";"1,7";"257,0";"4,9";"";"0,0"
"19/02/2022";"0500";"17,0";"17,6";"17,0";"92,0";"92,0";"89,0";"15,7";"15,8";"15,7";"911,8";"912,1";"911,8";"1,4";"249,0";"5,0";"";"0,0"
"19/02/2022";"0600";"16,8";"17,1";"16,8";"91,0";"93,0";"91,0";"15,4";"15,7";"15,4";"911,2";"911,8";"911,2";"1,4";"251,0";"5,2";"";"0,0"
"19/02/2022";"0700";"16,3";"16,8";"16,3";"94,0";"94,0";"91,0";"15,4";"15,5";"15,3";"911,4";"911,4";"911,2";"0,8";"246,0";"3,4";"";"0,0"
"19/02/2022";"0800";"16,4";"16,4";"16,2";"94,0";"95,0";"94,0";"15,4";"15,5";"15,3";"911,1";"911,4";"911,0";"0,3";"183,0";"2,6";"";"0,0"
"19/02/2022";"0900";"16,2";"16,5";"16,0";"93,0";"95,0";"93,0";"15,1";"15,5";"15,0";"911,2";"911,2";"910,9";"0,4";"315,0";"2,1";"";"0,0"
"19/02/2022";"1000";"17,0";"17,0";"16,2";"88,0";"94,0";"88,0";"14,9";"15,3";"14,7";"911,9";"911,9";"911,2";"1,1";"213,0";"3,6";"105,70";"0,0"
"19/02/2022";"1100";"20,1";"20,3";"17,0";"74,0";"88,0";"74,0";"15,3";"15,8";"14,9";"912,6";"912,6";"911,9";"0,0";"23,0";"3,1";"736,30";"0,0"
"19/02/2022";"1200";"22,6";"22,6";"19,9";"66,0";"74,0";"65,0";"15,9";"16,3";"14,8";"912,6";"912,8";"912,6";"0,3";"154,0";"2,7";"1970,00";"0,0"
"19/02/2022";"1300";"24,1";"24,3";"22,6";"61,0";"66,0";"58,0";"16,1";"16,3";"14,5";"912,9";"913,0";"912,6";"0,9";"124,0";"4,0";"2739,20";"0,0"
"19/02/2022";"1400";"26,1";"26,4";"24,0";"45,0";"61,0";"45,0";"13,2";"16,4";"13,2";"912,7";"913,0";"912,7";"2,5";"62,0";"6,8";"3368,30";"0,0"
"19/02/2022";"1500";"27,7";"27,8";"25,9";"40,0";"49,0";"40,0";"12,9";"15,2";"12,9";"912,7";"912,8";"912,6";"3,3";"42,0";"6,8";"3306,00";"0,0"
"19/02/2022";"1600";"27,7";"28,8";"26,3";"43,0";"48,0";"37,0";"13,8";"15,1";"11,5";"912,2";"912,7";"912,2";"2,7";"63,0";"7,2";"3228,20";"0,0"
"19/02/2022";"1700";"27,5";"29,1";"27,3";"43,0";"44,0";"36,0";"13,7";"14,8";"12,4";"911,7";"912,2";"911,7";"3,3";"37,0";"7,6";"3129,70";"0,0"
"19/02/2022";"1800";"27,9";"29,1";"27,3";"41,0";"44,0";"37,0";"13,4";"14,6";"12,2";"910,9";"911,7";"910,9";"3,7";"47,0";"7,5";"2738,20";"0,0"
"19/02/2022";"1900";"27,9";"29,1";"27,4";"41,0";"42,0";"36,0";"13,4";"14,1";"12,1";"910,8";"910,9";"910,6";"2,4";"23,0";"7,5";"2286,50";"0,0"
"19/02/2022";"2000";"27,0";"28,7";"26,9";"45,0";"46,0";"41,0";"14,2";"14,8";"13,5";"910,6";"910,8";"910,5";"1,5";"337,0";"5,8";"1127,20";"0,0"
"19/02/2022";"2100";"26,8";"27,4";"26,7";"46,0";"46,0";"44,0";"14,1";"14,5";"13,5";"910,8";"910,8";"910,6";"1,4";"297,0";"4,4";"261,00";"0,0"
"19/02/2022";"2200";"23,0";"26,8";"23,0";"72,0";"72,0";"46,0";"17,6";"18,1";"14,2";"911,7";"911,7";"910,8";"2,2";"242,0";"5,8";"25,50";"0,0"
"19/02/2022";"2300";"21,5";"23,0";"21,5";"79,0";"79,0";"72,0";"17,6";"17,7";"17,2";"912,5";"912,5";"911,7";"2,2";"253,0";"7,6";"";"0,0"
"20/02/2022";"0000";"20,4";"21,5";"20,4";"88,0";"88,0";"78,0";"18,4";"18,4";"17,6";"913,7";"913,7";"912,5";"0,8";"165,0";"5,0";"";"0,2"
"20/02/2022";"0100";"20,1";"20,5";"19,9";"91,0";"93,0";"88,0";"18,5";"18,9";"18,1";"914,5";"914,5";"913,7";"0,6";"175,0";"2,7";"";"0,8"
"20/02/2022";"0200";"20,4";"20,5";"20,1";"88,0";"93,0";"87,0";"18,4";"18,9";"18,2";"914,9";"915,1";"914,4";"0,1";"241,0";"2,6";"";"0,0"
"20/02/2022";"0300";"19,9";"20,4";"19,9";"92,0";"92,0";"88,0";"18,5";"18,7";"18,3";"914,8";"914,9";"914,7";"0,0";"201,0";"1,8";"";"0,0"
"20/02/2022";"0400";"19,7";"19,9";"19,6";"95,0";"96,0";"92,0";"18,8";"19,0";"18,5";"914,5";"914,8";"914,5";"0,0";"274,0";"1,7";"";"0,0"
"20/02/2022";"0500";"19,6";"20,0";"19,6";"93,0";"95,0";"90,0";"18,5";"18,9";"18,2";"914,0";"914,5";"914,0";"0,5";"208,0";"2,4";"";"0,0"
"20/02/2022";"0600";"19,7";"19,8";"19,6";"90,0";"94,0";"88,0";"18,0";"18,5";"17,8";"913,9";"914,1";"913,9";"0,1";"237,0";"2,2";"";"0,0"
"20/02/2022";"0700";"19,6";"19,7";"19,5";"93,0";"93,0";"89,0";"18,5";"18,5";"17,8";"914,2";"914,2";"913,9";"0,0";"70,0";"1,4";"";"0,0"
"20/02/2022";"0800";"19,7";"19,9";"19,6";"92,0";"93,0";"91,0";"18,5";"18,6";"18,2";"914,4";"914,4";"914,1";"0,0";"194,0";"1,3";"";"0,0"
"20/02/2022";"0900";"19,5";"19,7";"19,3";"89,0";"92,0";"88,0";"17,7";"18,2";"17,4";"914,9";"914,9";"914,3";"0,0";"57,0";"1,4";"";"0,0"
"20/02/2022";"1000";"20,2";"20,2";"19,5";"85,0";"89,0";"83,0";"17,6";"17,9";"17,0";"915,9";"915,9";"914,9";"0,1";"315,0";"1,3";"85,90";"0,0"
"20/02/2022";"1100";"21,1";"21,5";"20,2";"74,0";"85,0";"74,0";"16,3";"17,8";"16,3";"916,3";"916,3";"915,9";"0,3";"134,0";"3,4";"817,70";"0,0"
"20/02/2022";"1200";"22,9";"22,9";"21,1";"71,0";"76,0";"69,0";"17,4";"17,4";"16,2";"916,6";"916,6";"916,3";"0,1";"133,0";"3,3";"1568,10";"0,0"
"20/02/2022";"1300";"24,2";"24,5";"22,5";"63,0";"71,0";"62,0";"16,6";"17,4";"15,9";"916,5";"916,7";"916,5";"1,5";"107,0";"4,4";"2633,40";"0,0"
"20/02/2022";"1400";"26,2";"26,2";"24,2";"57,0";"64,0";"55,0";"16,9";"17,4";"15,7";"916,2";"916,5";"916,2";"1,4";"65,0";"5,1";"2663,70";"0,0"
"20/02/2022";"1500";"26,4";"27,1";"25,0";"53,0";"59,0";"53,0";"16,0";"17,2";"15,6";"916,1";"916,2";"916,0";"1,5";"71,0";"4,3";"1816,80";"0,0"
"20/02/2022";"1600";"26,9";"27,7";"26,0";"51,0";"56,0";"48,0";"15,9";"17,0";"15,4";"915,2";"916,1";"915,2";"1,3";"64,0";"5,6";"2639,70";"0,0"
"20/02/2022";"1700";"28,0";"28,0";"26,1";"50,0";"53,0";"48,0";"16,6";"16,7";"15,2";"914,7";"915,2";"914,7";"1,9";"92,0";"6,0";"1797,20";"0,0"
"20/02/2022";"1800";"25,7";"28,1";"25,7";"59,0";"59,0";"47,0";"17,0";"17,2";"15,4";"914,3";"914,7";"914,3";"0,2";"136,0";"6,3";"1202,90";"0,0"
"20/02/2022";"1900";"21,8";"25,8";"21,8";"85,0";"85,0";"59,0";"19,1";"19,2";"16,9";"913,9";"914,3";"913,9";"2,2";"182,0";"7,1";"547,60";"1,6"
"20/02/2022";"2000";"23,1";"23,1";"21,6";"73,0";"86,0";"72,0";"17,9";"19,3";"16,8";"913,8";"914,1";"913,8";"1,8";"207,0";"5,0";"872,70";"0,2"
"20/02/2022";"2100";"22,9";"23,5";"22,8";"72,0";"73,0";"66,0";"17,5";"17,9";"16,5";"913,8";"913,9";"913,6";"1,6";"221,0";"3,9";"336,30";"0,0"
"20/02/2022";"2200";"22,1";"22,9";"21,9";"75,0";"76,0";"68,0";"17,5";"17,6";"16,6";"914,2";"914,2";"913,8";"0,9";"205,0";"3,5";"30,30";"0,0"
"20/02/2022";"2300";"21,5";"22,1";"21,5";"79,0";"79,0";"75,0";"17,7";"17,8";"17,2";"915,0";"915,0";"914,2";"2,4";"245,0";"5,2";"";"0,0"
"21/02/2022";"0000";"21,3";"21,5";"21,1";"77,0";"80,0";"77,0";"17,2";"17,7";"17,0";"915,9";"915,9";"915,0";"1,9";"276,0";"5,2";"";"0,0"
"21/02/2022";"0100";"20,2";"21,3";"20,2";"82,0";"85,0";"77,0";"17,1";"17,5";"16,9";"916,1";"916,1";"915,9";"0,0";"131,0";"4,0";"";"0,0"
"21/02/2022";"0200";"19,8";"20,4";"19,8";"85,0";"85,0";"80,0";"17,3";"17,4";"16,8";"916,3";"916,3";"916,0";"0,1";"164,0";"2,0";"";"0,0"
"21/02/2022";"0300";"19,3";"19,9";"19,3";"88,0";"88,0";"84,0";"17,2";"17,5";"17,0";"916,2";"916,4";"916,2";"1,5";"218,0";"3,3";"";"0,0"
"21/02/2022";"0400";"19,5";"20,2";"19,3";"87,0";"88,0";"82,0";"17,2";"17,6";"17,0";"916,3";"916,3";"916,0";"0,2";"334,0";"3,3";"";"0,0"
"21/02/2022";"0500";"19,2";"19,6";"19,2";"89,0";"89,0";"85,0";"17,2";"17,4";"17,0";"916,1";"916,3";"916,1";"0,0";"137,0";"1,6";"";"0,0"
"21/02/2022";"0600";"19,1";"19,2";"18,9";"87,0";"90,0";"86,0";"16,9";"17,3";"16,9";"915,7";"916,1";"915,7";"0,0";"147,0";"1,1";"";"0,0"
"21/02/2022";"0700";"18,9";"19,3";"18,8";"88,0";"88,0";"85,0";"16,9";"17,0";"16,8";"915,9";"915,9";"915,7";"0,0";"142,0";"1,2";"";"0,0"
"21/02/2022";"0800";"19,0";"19,2";"18,8";"88,0";"89,0";"86,0";"16,8";"17,0";"16,8";"916,2";"916,2";"915,9";"0,0";"157,0";"1,8";"";"0,0"
"21/02/2022";"0900";"19,6";"19,9";"19,0";"84,0";"88,0";"82,0";"16,8";"17,0";"16,7";"916,4";"916,5";"916,2";"0,0";"132,0";"2,3";"";"0,0"
"21/02/2022";"1000";"20,6";"20,7";"19,3";"80,0";"86,0";"79,0";"17,1";"17,2";"16,8";"917,0";"917,0";"916,4";"0,0";"129,0";"2,7";"95,40";"0,0"
"21/02/2022";"1100";"22,5";"22,5";"20,6";"73,0";"80,0";"73,0";"17,5";"18,0";"17,0";"917,4";"917,4";"917,0";"0,4";"128,0";"3,2";"636,30";"0,0"
"21/02/2022";"1200";"24,2";"24,2";"22,5";"67,0";"74,0";"67,0";"17,7";"18,0";"17,2";"917,6";"917,6";"917,4";"0,1";"144,0";"2,9";"1992,00";"0,0"
"21/02/2022";"1300";"25,8";"25,8";"23,9";"61,0";"70,0";"60,0";"17,7";"18,5";"16,8";"917,5";"917,6";"917,5";"1,2";"84,0";"5,1";"2712,70";"0,0"
"21/02/2022";"1400";"26,7";"27,3";"25,6";"56,0";"61,0";"55,0";"17,2";"18,2";"16,9";"917,4";"917,5";"917,4";"2,5";"52,0";"5,1";"3225,00";"0,0"
"21/02/2022";"1500";"27,5";"28,7";"26,5";"50,0";"57,0";"48,0";"16,2";"18,0";"16,1";"917,3";"917,5";"917,3";"1,9";"41,0";"6,3";"3413,70";"0,0"
"21/02/2022";"1600";"28,5";"29,5";"27,2";"47,0";"52,0";"46,0";"16,2";"17,4";"15,8";"916,8";"917,3";"916,8";"2,9";"13,0";"6,1";"2774,60";"0,0"
"21/02/2022";"1700";"28,6";"30,1";"27,9";"46,0";"50,0";"44,0";"15,9";"17,6";"15,9";"916,2";"916,8";"916,2";"2,8";"20,0";"7,6";"3253,70";"0,0"
"21/02/2022";"1800";"29,0";"31,1";"28,6";"46,0";"47,0";"42,0";"16,3";"17,5";"15,6";"915,6";"916,2";"915,6";"2,8";"333,0";"7,5";"2976,20";"0,0"
"21/02/2022";"1900";"30,6";"30,9";"28,9";"44,0";"47,0";"42,0";"17,0";"17,3";"15,8";"914,9";"915,6";"914,9";"2,8";"6,0";"6,5";"2647,10";"0,0"
"21/02/2022";"2000";"30,6";"31,0";"29,8";"42,0";"46,0";"41,0";"16,2";"16,9";"15,7";"914,5";"914,9";"914,5";"2,2";"327,0";"6,2";"1795,90";"0,0"
"21/02/2022";"2100";"29,3";"30,6";"29,2";"44,0";"44,0";"41,0";"15,8";"16,2";"15,4";"914,3";"914,5";"914,2";"1,2";"325,0";"5,2";"792,70";"0,0"
"21/02/2022";"2200";"27,9";"29,3";"27,9";"47,0";"48,0";"44,0";"15,6";"16,0";"15,4";"915,1";"915,1";"914,2";"0,5";"284,0";"3,7";"52,30";"0,0"
"21/02/2022";"2300";"25,2";"27,9";"25,1";"67,0";"67,0";"47,0";"18,7";"18,7";"15,6";"916,0";"916,0";"915,1";"3,0";"248,0";"6,8";"";"0,0"
"22/02/2022";"0000";"23,9";"25,2";"23,8";"71,0";"74,0";"67,0";"18,4";"18,8";"18,4";"916,7";"916,7";"916,0";"1,4";"229,0";"6,4";"";"0,0"
"22/02/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/02/2022";"0200";"22,2";"22,9";"22,2";"74,0";"74,0";"73,0";"17,3";"17,8";"17,3";"917,5";"917,5";"917,1";"0,7";"209,0";"5,5";"";"0,0"
"22/02/2022";"0300";"21,4";"22,2";"21,4";"76,0";"76,0";"74,0";"17,1";"17,3";"17,0";"917,2";"917,6";"917,1";"0,1";"191,0";"3,8";"";"0,0"
"22/02/2022";"0400";"21,0";"21,5";"21,0";"79,0";"79,0";"76,0";"17,2";"17,3";"17,1";"916,6";"917,2";"916,6";"0,9";"225,0";"3,3";"";"0,0"
"22/02/2022";"0500";"20,9";"21,0";"20,7";"81,0";"81,0";"79,0";"17,5";"17,5";"17,2";"916,4";"916,6";"916,4";"0,7";"192,0";"3,1";"";"0,0"
"22/02/2022";"0600";"20,2";"20,9";"20,1";"85,0";"86,0";"81,0";"17,7";"17,7";"17,5";"916,3";"916,5";"916,2";"0,5";"257,0";"2,1";"";"0,0"
"22/02/2022";"0700";"19,9";"20,4";"19,7";"87,0";"88,0";"85,0";"17,6";"17,8";"17,6";"916,1";"916,3";"916,1";"0,0";"168,0";"1,5";"";"0,0"
"22/02/2022";"0800";"19,6";"20,1";"19,6";"88,0";"88,0";"86,0";"17,5";"17,8";"17,5";"915,9";"916,1";"915,9";"0,0";"240,0";"1,1";"";"0,0"
"22/02/2022";"0900";"19,3";"19,7";"19,2";"89,0";"90,0";"87,0";"17,5";"17,6";"17,4";"916,3";"916,3";"915,9";"0,0";"146,0";"2,4";"";"0,0"
"22/02/2022";"1000";"20,6";"20,6";"19,2";"85,0";"90,0";"84,0";"18,1";"18,1";"17,4";"916,8";"916,8";"916,3";"0,0";"51,0";"1,5";"113,30";"0,0"
"22/02/2022";"1100";"23,4";"23,6";"20,6";"70,0";"86,0";"70,0";"17,7";"18,2";"17,5";"917,3";"917,3";"916,8";"0,0";"139,0";"1,6";"623,20";"0,0"
"22/02/2022";"1200";"25,0";"25,1";"23,3";"64,0";"72,0";"62,0";"17,6";"18,5";"17,0";"917,4";"917,4";"917,2";"0,7";"81,0";"2,4";"1897,80";"0,0"
"22/02/2022";"1300";"26,7";"27,0";"25,0";"57,0";"65,0";"57,0";"17,4";"18,3";"17,1";"917,6";"917,7";"917,4";"0,4";"91,0";"3,5";"2635,70";"0,0"
"22/02/2022";"1400";"26,9";"28,2";"26,5";"57,0";"59,0";"54,0";"17,7";"18,8";"17,4";"917,3";"917,6";"917,2";"1,4";"1,0";"4,5";"2377,40";"0,0"
"22/02/2022";"1500";"28,9";"29,8";"26,9";"51,0";"59,0";"48,0";"17,6";"18,9";"17,1";"916,7";"917,3";"916,7";"0,7";"342,0";"4,0";"2283,60";"0,0"
"22/02/2022";"1600";"31,3";"31,4";"28,8";"44,0";"51,0";"43,0";"17,5";"18,6";"16,4";"916,0";"916,7";"916,0";"1,4";"286,0";"4,3";"3030,50";"0,0"
"22/02/2022";"1700";"30,9";"32,4";"29,7";"41,0";"46,0";"40,0";"16,1";"17,7";"15,8";"915,5";"916,0";"915,4";"1,3";"286,0";"4,6";"3254,50";"0,0"
"22/02/2022";"1800";"32,3";"32,6";"30,8";"36,0";"41,0";"35,0";"15,2";"17,1";"14,9";"914,3";"915,5";"914,3";"1,8";"334,0";"5,7";"3354,00";"0,0"
"22/02/2022";"1900";"31,3";"33,6";"30,4";"39,0";"39,0";"33,0";"15,6";"16,1";"14,3";"913,5";"914,3";"913,5";"1,0";"201,0";"5,6";"2181,10";"0,0"
