"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"16/02/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16/02/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/02/2023";"1300";"25,7";"25,8";"24,4";"63,0";"67,0";"62,0";"18,0";"18,3";"17,4";"912,2";"912,2";"911,9";"4,7";"81,0";"9,3";"2039,10";"0,0"
"17/02/2023";"1400";"25,6";"25,7";"25,1";"63,0";"66,0";"62,0";"18,0";"18,8";"17,6";"912,4";"912,4";"912,2";"5,1";"55,0";"10,6";"1814,50";"0,0"
"17/02/2023";"1500";"26,9";"27,0";"25,5";"55,0";"63,0";"55,0";"17,0";"18,5";"17,0";"912,1";"912,4";"912,0";"6,1";"65,0";"11,9";"3025,30";"0,0"
"17/02/2023";"1600";"28,0";"28,3";"26,7";"49,0";"57,0";"49,0";"16,1";"18,5";"16,1";"911,4";"912,1";"911,3";"5,4";"75,0";"11,9";"3199,90";"0,0"
"17/02/2023";"1700";"29,1";"29,3";"27,8";"49,0";"54,0";"47,0";"17,2";"18,1";"15,9";"910,9";"911,4";"910,9";"5,6";"57,0";"11,8";"3728,70";"0,0"
"17/02/2023";"1800";"28,6";"29,0";"27,4";"53,0";"57,0";"48,0";"18,0";"18,9";"16,4";"910,3";"910,9";"910,2";"4,5";"61,0";"10,8";"2414,30";"0,0"
"17/02/2023";"1900";"28,6";"29,2";"27,4";"55,0";"57,0";"52,0";"18,6";"19,2";"17,7";"909,9";"910,3";"909,8";"3,9";"39,0";"8,1";"2085,10";"0,0"
"17/02/2023";"2000";"27,2";"29,0";"27,2";"59,0";"59,0";"53,0";"18,5";"19,0";"17,7";"909,8";"910,0";"909,8";"3,5";"54,0";"9,3";"1219,80";"0,0"
"17/02/2023";"2100";"25,4";"27,4";"25,2";"68,0";"71,0";"59,0";"19,2";"19,7";"18,6";"910,5";"910,5";"909,8";"1,6";"8,0";"6,1";"178,10";"0,0"
"17/02/2023";"2200";"23,9";"25,6";"23,6";"69,0";"73,0";"67,0";"17,8";"19,3";"17,6";"911,2";"911,2";"910,5";"0,7";"358,0";"9,2";"34,30";"0,0"
"17/02/2023";"2300";"23,9";"24,1";"23,8";"68,0";"70,0";"67,0";"17,6";"18,0";"17,3";"911,2";"911,4";"911,0";"0,0";"134,0";"2,8";"";"0,0"
"18/02/2023";"0000";"23,1";"23,9";"22,9";"79,0";"84,0";"68,0";"19,2";"20,1";"17,6";"912,8";"912,8";"911,2";"0,0";"281,0";"2,1";"";"0,0"
"18/02/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/02/2023";"0300";"22,7";"23,0";"22,6";"91,0";"91,0";"82,0";"21,1";"21,1";"19,7";"912,9";"913,2";"912,9";"0,0";"325,0";"2,0";"";"0,0"
"18/02/2023";"0400";"22,3";"22,8";"22,2";"98,0";"98,0";"86,0";"21,9";"21,9";"20,2";"912,4";"912,9";"912,4";"0,0";"311,0";"1,1";"";"0,0"
"18/02/2023";"0500";"22,0";"22,4";"21,9";"100,0";"100,0";"98,0";"22,0";"22,4";"21,9";"912,4";"912,6";"912,3";"0,0";"29,0";"1,9";"";"0,0"
"18/02/2023";"0600";"21,9";"22,3";"21,9";"100,0";"100,0";"96,0";"21,9";"22,1";"21,6";"912,5";"912,6";"912,4";"0,0";"160,0";"1,6";"";"0,0"
"18/02/2023";"0700";"21,9";"22,1";"21,6";"97,0";"100,0";"94,0";"21,4";"22,0";"21,0";"912,7";"912,7";"912,5";"0,1";"135,0";"2,4";"";"0,0"
"18/02/2023";"0800";"21,8";"21,9";"21,7";"93,0";"100,0";"93,0";"20,6";"21,7";"20,6";"913,1";"913,1";"912,7";"0,1";"177,0";"3,1";"";"0,0"
"18/02/2023";"0900";"21,5";"21,9";"21,5";"93,0";"95,0";"92,0";"20,4";"20,8";"20,3";"913,5";"913,5";"913,1";"0,3";"161,0";"3,3";"";"0,0"
"18/02/2023";"1000";"22,2";"22,2";"21,4";"85,0";"95,0";"84,0";"19,6";"20,6";"19,3";"914,1";"914,1";"913,5";"0,2";"166,0";"2,6";"186,00";"0,0"
"18/02/2023";"1100";"23,3";"23,3";"22,2";"77,0";"88,0";"76,0";"19,0";"20,3";"19,0";"914,8";"914,8";"914,1";"0,0";"78,0";"2,0";"542,80";"0,0"
"18/02/2023";"1200";"23,1";"23,4";"23,0";"77,0";"80,0";"74,0";"18,9";"19,5";"18,4";"915,2";"915,2";"914,8";"0,0";"132,0";"1,5";"452,10";"0,0"
"18/02/2023";"1300";"23,4";"23,5";"23,1";"75,0";"80,0";"74,0";"18,7";"19,6";"18,5";"915,7";"915,7";"915,2";"0,0";"158,0";"1,3";"431,50";"0,0"
"18/02/2023";"1400";"24,3";"24,3";"23,5";"75,0";"78,0";"74,0";"19,6";"20,0";"18,7";"915,8";"915,8";"915,7";"0,0";"109,0";"1,3";"740,60";"0,0"
"18/02/2023";"1500";"24,9";"24,9";"24,2";"74,0";"76,0";"72,0";"20,0";"20,0";"19,0";"915,8";"915,9";"915,8";"0,0";"209,0";"2,0";"783,10";"0,0"
"18/02/2023";"1600";"26,7";"26,9";"24,9";"64,0";"74,0";"63,0";"19,3";"20,3";"18,7";"915,1";"915,8";"915,1";"0,8";"86,0";"2,7";"1668,40";"0,0"
"18/02/2023";"1700";"27,8";"28,1";"26,4";"59,0";"67,0";"57,0";"19,2";"19,8";"18,2";"914,3";"915,1";"914,3";"2,1";"45,0";"5,0";"2822,80";"0,0"
"18/02/2023";"1800";"28,0";"28,6";"27,4";"61,0";"62,0";"57,0";"19,6";"20,2";"18,5";"913,9";"914,3";"913,8";"2,9";"324,0";"6,2";"2555,10";"0,0"
"18/02/2023";"1900";"26,3";"28,1";"26,3";"71,0";"73,0";"59,0";"20,6";"21,9";"19,0";"913,4";"913,9";"913,4";"3,6";"305,0";"6,9";"982,30";"0,0"
"18/02/2023";"2000";"21,1";"26,4";"21,0";"100,0";"100,0";"70,0";"21,0";"22,5";"20,0";"914,9";"914,9";"913,4";"3,4";"255,0";"8,7";"88,80";"15,0"
"18/02/2023";"2100";"19,6";"21,1";"19,6";"100,0";"100,0";"100,0";"19,6";"21,0";"19,6";"915,5";"915,5";"914,9";"3,6";"245,0";"9,3";"32,90";"5,4"
"18/02/2023";"2200";"19,3";"19,6";"19,3";"100,0";"100,0";"100,0";"19,3";"19,6";"19,3";"916,2";"916,2";"915,5";"4,1";"248,0";"8,2";"10,90";"3,4"
"18/02/2023";"2300";"19,1";"19,3";"19,1";"100,0";"100,0";"100,0";"19,1";"19,3";"19,1";"916,7";"916,7";"916,2";"3,5";"245,0";"7,8";"";"2,0"
"19/02/2023";"0000";"19,2";"19,2";"19,1";"100,0";"100,0";"100,0";"19,2";"19,2";"19,1";"917,2";"917,2";"916,7";"3,1";"241,0";"7,9";"";"0,4"
"19/02/2023";"0100";"19,4";"19,5";"19,2";"100,0";"100,0";"100,0";"19,4";"19,5";"19,2";"917,5";"917,6";"917,2";"3,7";"251,0";"8,8";"0,60";"0,0"
"19/02/2023";"0200";"19,3";"19,4";"19,1";"100,0";"100,0";"100,0";"19,3";"19,4";"19,1";"917,8";"917,8";"917,5";"3,8";"251,0";"7,9";"";"0,0"
"19/02/2023";"0300";"18,8";"19,4";"18,8";"100,0";"100,0";"98,0";"18,8";"19,4";"18,8";"917,4";"917,8";"917,4";"3,0";"255,0";"7,9";"";"0,6"
"19/02/2023";"0400";"18,4";"18,8";"18,4";"100,0";"100,0";"100,0";"18,4";"18,7";"18,4";"916,9";"917,4";"916,9";"3,2";"256,0";"6,1";"";"1,2"
"19/02/2023";"0500";"18,3";"18,4";"18,3";"100,0";"100,0";"100,0";"18,3";"18,4";"18,3";"916,5";"916,9";"916,5";"2,6";"251,0";"7,4";"";"0,8"
"19/02/2023";"0600";"18,5";"18,5";"18,2";"100,0";"100,0";"100,0";"18,5";"18,5";"18,2";"916,5";"916,5";"916,4";"2,2";"250,0";"6,5";"";"0,0"
"19/02/2023";"0700";"18,4";"18,6";"18,4";"100,0";"100,0";"100,0";"18,3";"18,6";"18,3";"916,5";"916,5";"916,4";"3,9";"251,0";"7,7";"";"0,2"
"19/02/2023";"0800";"18,0";"18,4";"18,0";"100,0";"100,0";"100,0";"18,0";"18,3";"18,0";"916,9";"916,9";"916,5";"3,2";"251,0";"7,8";"";"1,2"
"19/02/2023";"0900";"17,8";"18,0";"17,8";"100,0";"100,0";"100,0";"17,8";"18,0";"17,8";"917,3";"917,3";"916,8";"2,6";"250,0";"6,7";"";"0,8"
"19/02/2023";"1000";"17,9";"17,9";"17,8";"100,0";"100,0";"100,0";"17,9";"17,9";"17,8";"918,1";"918,1";"917,3";"2,0";"248,0";"6,1";"74,10";"0,4"
"19/02/2023";"1100";"18,0";"18,0";"17,9";"100,0";"100,0";"100,0";"18,0";"18,0";"17,8";"918,9";"919,0";"918,1";"2,0";"234,0";"5,4";"216,50";"0,4"
"19/02/2023";"1200";"18,0";"18,1";"17,9";"100,0";"100,0";"100,0";"18,0";"18,1";"17,8";"919,2";"919,2";"918,9";"2,5";"253,0";"6,2";"281,30";"1,6"
"19/02/2023";"1300";"19,3";"19,3";"18,0";"100,0";"100,0";"100,0";"19,2";"19,2";"18,0";"919,2";"919,3";"919,2";"2,3";"234,0";"6,8";"1062,30";"0,2"
"19/02/2023";"1400";"20,2";"20,3";"19,3";"93,0";"100,0";"93,0";"19,1";"19,9";"18,8";"918,7";"919,2";"918,5";"3,8";"253,0";"8,7";"1501,10";"0,0"
"19/02/2023";"1500";"20,7";"21,0";"20,2";"89,0";"95,0";"87,0";"18,8";"19,7";"18,4";"918,7";"918,9";"918,7";"3,7";"245,0";"8,3";"1200,20";"0,0"
"19/02/2023";"1600";"20,8";"21,3";"20,6";"88,0";"90,0";"85,0";"18,7";"19,0";"18,2";"918,3";"918,7";"918,3";"3,2";"253,0";"8,2";"1218,00";"0,0"
"19/02/2023";"1700";"20,9";"21,1";"20,6";"88,0";"91,0";"85,0";"18,9";"19,5";"18,3";"918,0";"918,3";"917,9";"3,1";"262,0";"6,7";"873,80";"0,0"
"19/02/2023";"1800";"21,0";"21,3";"20,8";"83,0";"89,0";"83,0";"18,1";"19,3";"18,0";"917,5";"918,0";"917,5";"3,9";"252,0";"8,4";"1031,90";"0,0"
"19/02/2023";"1900";"20,0";"21,0";"20,0";"96,0";"96,0";"83,0";"19,3";"19,3";"18,1";"917,1";"917,6";"917,1";"3,3";"264,0";"8,4";"447,90";"0,0"
"19/02/2023";"2000";"19,7";"20,1";"19,7";"97,0";"97,0";"95,0";"19,3";"19,5";"19,1";"916,8";"917,1";"916,8";"4,0";"268,0";"8,2";"320,00";"0,0"
"19/02/2023";"2100";"19,7";"20,0";"19,6";"98,0";"99,0";"95,0";"19,4";"19,6";"19,0";"916,5";"916,8";"916,2";"3,1";"260,0";"8,1";"258,60";"0,0"
"19/02/2023";"2200";"19,5";"19,8";"19,5";"100,0";"100,0";"98,0";"19,5";"19,6";"19,4";"917,2";"917,3";"916,5";"2,9";"258,0";"6,8";"31,40";"0,0"
"19/02/2023";"2300";"18,8";"19,6";"18,8";"100,0";"100,0";"100,0";"18,8";"19,6";"18,7";"917,4";"917,5";"917,2";"2,7";"245,0";"7,1";"";"0,0"
"20/02/2023";"0000";"18,9";"18,9";"18,8";"100,0";"100,0";"100,0";"18,9";"18,9";"18,8";"918,0";"918,1";"917,4";"1,2";"247,0";"7,1";"";"0,0"
"20/02/2023";"0100";"18,7";"18,9";"18,7";"100,0";"100,0";"100,0";"18,7";"18,9";"18,7";"918,1";"918,1";"917,9";"1,1";"259,0";"4,5";"";"0,0"
"20/02/2023";"0200";"18,9";"19,0";"18,7";"100,0";"100,0";"100,0";"18,9";"18,9";"18,7";"918,0";"918,1";"917,9";"1,1";"233,0";"5,3";"";"0,0"
"20/02/2023";"0300";"18,7";"19,0";"18,7";"100,0";"100,0";"100,0";"18,7";"19,0";"18,7";"917,5";"918,0";"917,5";"0,5";"95,0";"6,6";"";"0,0"
"20/02/2023";"0400";"18,6";"18,7";"18,5";"100,0";"100,0";"100,0";"18,6";"18,7";"18,5";"916,7";"917,5";"916,6";"0,9";"259,0";"5,0";"";"0,0"
"20/02/2023";"0500";"18,4";"18,6";"18,4";"100,0";"100,0";"100,0";"18,3";"18,6";"18,3";"915,9";"916,7";"915,9";"1,1";"241,0";"6,4";"";"0,0"
"20/02/2023";"0600";"18,3";"18,4";"18,3";"100,0";"100,0";"100,0";"18,3";"18,4";"18,3";"915,8";"915,9";"915,7";"1,2";"266,0";"4,3";"";"0,0"
"20/02/2023";"0700";"18,4";"18,5";"18,2";"100,0";"100,0";"100,0";"18,4";"18,4";"18,2";"915,9";"915,9";"915,6";"1,0";"254,0";"4,3";"";"0,0"
"20/02/2023";"0800";"18,2";"18,5";"18,1";"100,0";"100,0";"100,0";"18,2";"18,5";"18,1";"916,0";"916,0";"915,7";"0,2";"252,0";"3,5";"";"0,0"
"20/02/2023";"0900";"18,2";"18,5";"18,1";"100,0";"100,0";"100,0";"18,2";"18,5";"18,1";"916,3";"916,3";"916,0";"0,1";"222,0";"2,6";"";"0,0"
"20/02/2023";"1000";"19,1";"19,1";"18,2";"100,0";"100,0";"100,0";"19,1";"19,1";"18,2";"916,7";"916,7";"916,2";"0,7";"183,0";"4,3";"109,30";"0,0"
"20/02/2023";"1100";"21,9";"22,0";"19,1";"84,0";"100,0";"83,0";"19,1";"20,0";"18,5";"917,3";"917,3";"916,7";"0,7";"165,0";"2,8";"797,90";"0,0"
"20/02/2023";"1200";"23,2";"24,1";"21,9";"72,0";"84,0";"71,0";"17,9";"19,4";"17,9";"917,3";"917,4";"917,3";"1,1";"156,0";"4,5";"2008,40";"0,0"
"20/02/2023";"1300";"25,1";"25,1";"23,2";"66,0";"74,0";"66,0";"18,4";"19,2";"17,8";"917,3";"917,3";"917,2";"1,1";"150,0";"6,4";"2763,80";"0,0"
"20/02/2023";"1400";"26,1";"26,4";"24,8";"61,0";"69,0";"60,0";"18,1";"19,5";"17,8";"916,8";"917,3";"916,8";"1,1";"139,0";"6,4";"3410,30";"0,0"
"20/02/2023";"1500";"27,3";"27,8";"25,9";"53,0";"63,0";"51,0";"16,9";"18,5";"16,4";"916,6";"916,8";"916,6";"3,0";"99,0";"7,4";"2035,40";"0,0"
"20/02/2023";"1600";"27,5";"28,1";"26,7";"51,0";"56,0";"49,0";"16,5";"17,5";"16,1";"916,0";"916,6";"916,0";"2,0";"105,0";"7,5";"2442,90";"0,0"
"20/02/2023";"1700";"29,3";"29,4";"27,5";"45,0";"54,0";"44,0";"16,1";"18,1";"15,6";"915,1";"916,0";"915,1";"4,0";"76,0";"8,2";"3650,10";"0,0"
"20/02/2023";"1800";"24,7";"29,9";"24,7";"71,0";"71,0";"42,0";"19,0";"19,1";"15,3";"914,5";"915,1";"914,5";"1,7";"203,0";"7,0";"1932,20";"0,0"
"20/02/2023";"1900";"22,8";"24,8";"21,9";"75,0";"91,0";"66,0";"18,2";"20,3";"17,9";"914,5";"914,7";"914,3";"2,1";"75,0";"7,2";"544,90";"0,4"
"20/02/2023";"2000";"23,4";"23,4";"22,5";"65,0";"83,0";"62,0";"16,4";"19,6";"15,5";"913,9";"914,5";"913,9";"0,2";"307,0";"5,1";"402,20";"0,4"
"20/02/2023";"2100";"23,6";"23,8";"23,1";"70,0";"76,0";"64,0";"17,8";"19,0";"16,5";"913,9";"913,9";"913,7";"0,1";"272,0";"2,8";"371,00";"0,0"
"20/02/2023";"2200";"22,8";"23,7";"22,4";"71,0";"83,0";"69,0";"17,3";"19,4";"17,3";"914,6";"914,6";"913,9";"0,0";"188,0";"5,1";"39,40";"0,0"
"20/02/2023";"2300";"22,9";"23,1";"22,3";"76,0";"80,0";"69,0";"18,3";"18,9";"17,1";"915,5";"915,5";"914,6";"2,3";"267,0";"7,3";"";"0,0"
"21/02/2023";"0000";"22,2";"22,9";"22,2";"83,0";"83,0";"76,0";"19,1";"19,4";"18,3";"916,4";"916,4";"915,5";"0,9";"253,0";"4,1";"";"0,0"
"21/02/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/02/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21/02/2023";"0300";"19,8";"20,3";"19,7";"100,0";"100,0";"96,0";"19,8";"20,1";"19,7";"916,8";"916,8";"916,2";"0,3";"208,0";"3,7";"";"0,0"
"21/02/2023";"0400";"19,9";"20,2";"19,8";"100,0";"100,0";"100,0";"19,9";"20,2";"19,8";"916,2";"916,8";"916,2";"0,7";"218,0";"4,1";"";"0,0"
"21/02/2023";"0500";"20,5";"20,5";"19,9";"100,0";"100,0";"100,0";"20,5";"20,5";"19,9";"915,6";"916,2";"915,5";"0,8";"169,0";"3,4";"";"0,0"
"21/02/2023";"0600";"19,5";"20,7";"19,5";"100,0";"100,0";"95,0";"19,5";"20,6";"19,5";"915,3";"915,9";"915,2";"0,0";"161,0";"4,6";"";"8,6"
"21/02/2023";"0700";"19,5";"19,6";"19,4";"100,0";"100,0";"100,0";"19,5";"19,6";"19,4";"915,8";"915,8";"915,3";"0,8";"53,0";"3,8";"";"0,0"
"21/02/2023";"0800";"19,2";"19,5";"19,2";"100,0";"100,0";"100,0";"19,2";"19,5";"19,2";"915,7";"915,9";"915,7";"0,0";"190,0";"2,3";"";"0,2"
"21/02/2023";"0900";"18,6";"19,2";"18,6";"100,0";"100,0";"100,0";"18,6";"19,2";"18,6";"915,4";"915,7";"915,4";"0,6";"222,0";"2,0";"";"0,0"
"21/02/2023";"1000";"19,3";"19,3";"18,6";"100,0";"100,0";"100,0";"19,3";"19,3";"18,6";"915,8";"915,9";"915,3";"0,1";"167,0";"3,0";"146,50";"0,2"
"21/02/2023";"1100";"20,7";"20,7";"19,3";"97,0";"100,0";"93,0";"20,3";"20,3";"19,1";"916,4";"916,4";"915,8";"0,0";"64,0";"2,3";"480,00";"0,0"
"21/02/2023";"1200";"21,6";"23,2";"20,7";"85,0";"97,0";"76,0";"19,0";"20,4";"18,0";"916,8";"916,8";"916,4";"0,3";"124,0";"4,1";"1782,50";"0,0"
"21/02/2023";"1300";"22,8";"22,8";"21,6";"82,0";"88,0";"79,0";"19,6";"19,8";"18,7";"917,3";"917,3";"916,8";"0,5";"73,0";"4,1";"860,50";"0,0"
"21/02/2023";"1400";"25,1";"25,3";"22,8";"66,0";"83,0";"66,0";"18,4";"20,5";"18,3";"917,1";"917,4";"917,1";"3,8";"90,0";"7,1";"2446,80";"0,0"
"21/02/2023";"1500";"25,4";"25,6";"24,8";"65,0";"71,0";"63,0";"18,4";"19,3";"17,9";"916,9";"917,1";"916,9";"3,7";"80,0";"7,2";"2407,40";"0,0"
"21/02/2023";"1600";"26,0";"26,2";"25,3";"60,0";"66,0";"60,0";"17,8";"18,6";"17,2";"916,1";"916,9";"916,1";"3,2";"63,0";"7,9";"2071,10";"0,0"
"21/02/2023";"1700";"26,7";"27,5";"25,8";"57,0";"64,0";"56,0";"17,6";"18,9";"17,3";"915,5";"916,1";"915,4";"3,7";"17,0";"7,1";"2460,80";"0,0"
"21/02/2023";"1800";"27,0";"27,7";"26,1";"57,0";"62,0";"53,0";"17,7";"18,9";"17,0";"914,9";"915,5";"914,9";"3,2";"5,0";"6,8";"1852,10";"0,0"
"21/02/2023";"1900";"23,9";"27,6";"23,9";"66,0";"66,0";"53,0";"17,1";"17,8";"16,5";"915,1";"915,2";"914,9";"3,2";"104,0";"11,1";"1427,90";"0,0"
"21/02/2023";"2000";"18,6";"23,9";"18,6";"100,0";"100,0";"66,0";"18,6";"19,4";"16,8";"916,9";"917,4";"915,1";"4,2";"288,0";"11,1";"115,60";"3,6"
"21/02/2023";"2100";"19,0";"19,1";"18,4";"100,0";"100,0";"100,0";"19,0";"19,1";"18,4";"916,5";"916,9";"916,3";"0,6";"10,0";"9,5";"8,50";"1,6"
"21/02/2023";"2200";"18,4";"19,0";"18,4";"100,0";"100,0";"100,0";"18,4";"19,0";"18,4";"916,8";"916,8";"916,4";"0,3";"157,0";"2,8";"";"3,4"
"21/02/2023";"2300";"18,5";"18,7";"18,3";"100,0";"100,0";"100,0";"18,5";"18,6";"18,3";"917,4";"917,4";"916,8";"0,2";"218,0";"2,8";"";"0,8"
"22/02/2023";"0000";"18,6";"18,8";"18,5";"100,0";"100,0";"100,0";"18,6";"18,8";"18,5";"918,4";"918,4";"917,4";"1,7";"229,0";"2,5";"";"0,2"
"22/02/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/02/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22/02/2023";"0300";"18,2";"18,4";"18,2";"100,0";"100,0";"100,0";"18,2";"18,4";"18,2";"918,5";"918,7";"918,4";"0,0";"159,0";"3,1";"";"0,0"
"22/02/2023";"0400";"18,4";"18,4";"18,2";"100,0";"100,0";"100,0";"18,3";"18,3";"18,2";"917,9";"918,5";"917,9";"0,0";"79,0";"0,9";"";"0,0"
"22/02/2023";"0500";"18,1";"18,4";"18,1";"100,0";"100,0";"100,0";"18,1";"18,4";"18,1";"917,3";"917,9";"917,3";"0,0";"105,0";"0,9";"";"0,0"
"22/02/2023";"0600";"18,0";"18,2";"18,0";"100,0";"100,0";"100,0";"17,9";"18,2";"17,9";"916,9";"917,3";"916,8";"0,0";"85,0";"0,0";"";"0,0"
